id,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score
sj1988jain,,,,,,21.0,1422.0,128.0,0.0,True,,,,,,,,,,,2485.0,1460.0,45.0,12.0,,,,,,,,,,,,,,,,,20.0,1222.0,98.0,126.0,,0.0,1500.0,500.0,0.0,True,3.0,1765.0,228.0,0.0,True,30.0,1532.0,89.0,-79.0,,,,,,,
rainbowsunshine2316,,,,,,1810.0,770.0,78.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1299.0,292.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1322.0,302.0,0.0,True,1.0,1264.0,288.0,0.0,True,,,,,,
muftasachess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azmsr,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,15.0,1189.0,118.0,65.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,925.0,1471.0,51.0,-24.0,,,,,,,
ivsu,,,,,,349.0,1522.0,91.0,0.0,,,,,,,,,,,,11.0,1217.0,123.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1164.0,304.0,0.0,True,,,,,,
flowkei,,,,,,511.0,1432.0,76.0,0.0,,,,,,,,,,,,298.0,876.0,54.0,9.0,,,,,,,,,,,,,,,,,128.0,800.0,81.0,-40.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
dushyantashu,,,,,,84.0,1755.0,75.0,0.0,,,,,,,,,,,,3.0,1336.0,210.0,0.0,True,,,,,,,,,,,,,,,,5.0,1248.0,154.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1269.0,1799.0,50.0,16.0,,,,,,,
jeebo73,,,,,,258.0,1447.0,148.0,0.0,True,,,,,,,,,,,485.0,902.0,63.0,-8.0,,,,,,,,,,,,,,,,,602.0,851.0,46.0,13.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,242.0,1079.0,105.0,-2.0,,3.0,8.0,,,,
curplayer,,,,,,2.0,1380.0,230.0,0.0,True,,,,,,,,,,,43.0,1442.0,69.0,-10.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
pejketaa,,,,,,,,,,,,,,,,,,,,,41.0,1517.0,65.0,30.0,,,,,,,,,,,,,,,,,414.0,1451.0,45.0,1.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
seyithan25,,,,,,622.0,2256.0,74.0,0.0,,,,,,,,,,,,999.0,1794.0,68.0,23.0,,,,,,,,,,,,,,,,,7563.0,1365.0,45.0,-12.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
mgkheureux,,,,,,108.0,1623.0,196.0,-21.0,True,,,,,,,,,,,231.0,1106.0,69.0,-13.0,,,,,,,,,,,,,,,,,93.0,1153.0,85.0,-42.0,,0.0,1500.0,500.0,0.0,True,4.0,1135.0,207.0,0.0,True,18.0,1308.0,136.0,17.0,True,,,,,,
hammodisteven,,,,,,,,,,,,,,,,,,,,,79.0,978.0,62.0,-57.0,,,,,,,,,,,,,,,,,11.0,1065.0,118.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,1348.0,119.0,0.0,True,,,,,,
alexcullen,,,,,,59.0,1826.0,216.0,-39.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,281.0,1534.0,86.0,-16.0,,0.0,1500.0,500.0,0.0,True,,,,,,
mazibuko,,,,,,13.0,1920.0,200.0,-5.0,True,,,,,,,,,,,1536.0,1896.0,45.0,13.0,,,,,,,,,,,,,,,,,20.0,1220.0,90.0,-18.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,58.0,1873.0,75.0,107.0,,,,,,,
shilov_oleg_1967,,,,,,,,,,,,,,,,,,,,,2.0,1821.0,235.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,8.0,2003.0,136.0,0.0,True,23.0,2097.0,80.0,59.0,,,,,,,
febe_2,,,,,,36.0,1664.0,205.0,-83.0,True,,,,,,,,,,,2286.0,1424.0,45.0,-30.0,,1.0,1345.0,269.0,0.0,True,,,,,,,,,,,7.0,1075.0,155.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,957.0,1499.0,96.0,27.0,,,,,,,
marczorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ukukuseb,,,,,,,,,,,,,,,,,,,,,1.0,1311.0,271.0,0.0,True,,,,,,,,,,,,,,,,3.0,1316.0,217.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1939.0,364.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
gaperok,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,499.0,1749.0,45.0,-10.0,,,,,,,
bexruzbek888,,,,,,897.0,2140.0,75.0,0.0,,,,,,,1.0,1337.0,304.0,0.0,True,399.0,2114.0,49.0,14.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,9.0,1667.0,164.0,0.0,True,391.0,2015.0,67.0,-23.0,,,,,,,
starknologia,,,,,,188.0,1845.0,101.0,0.0,,,,,,,,,,,,17.0,1390.0,106.0,-18.0,,,,,,,,,,,,,,,,,131.0,1422.0,73.0,28.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1639.0,334.0,0.0,True,,,,,,
mkflaher,,,,,,1721.0,1458.0,77.0,0.0,,,,,,,,,,,,21.0,942.0,107.0,-104.0,,,,,,,,,,,,,,,,,2.0,966.0,290.0,0.0,True,9.0,1455.0,190.0,0.0,True,205.0,1227.0,95.0,35.0,,469.0,1030.0,58.0,-3.0,,2.0,10.0,,,,
gabriele01010101,,,,,,338.0,1644.0,75.0,0.0,,,,,,,,,,,,16.0,844.0,117.0,4.0,True,,,,,,,,,,,,,,,,1.0,1400.0,372.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1386.0,194.0,0.0,True,185.0,1357.0,55.0,3.0,,,,,,,
psformat,,,,,,637.0,1831.0,80.0,0.0,,,,,,,,,,,,155.0,1173.0,50.0,38.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,38.0,1261.0,68.0,61.0,,,,,,3.0,10.0
wgilk,83.0,1834.0,93.0,-2.0,,536.0,2365.0,124.0,0.0,True,1.0,1374.0,332.0,0.0,True,28.0,1354.0,112.0,-112.0,True,1167.0,2005.0,83.0,37.0,,,,,,,,,,,,1.0,1434.0,313.0,0.0,True,3527.0,1918.0,51.0,-2.0,,1.0,1635.0,376.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,2086.0,186.0,-74.0,True,,,,,,
lamppostsdontcare,,,,,,4.0,1832.0,196.0,0.0,True,,,,,,9.0,1393.0,146.0,0.0,True,1934.0,1988.0,45.0,-11.0,,,,,,,,,,,,,,,,,8167.0,1974.0,45.0,-19.0,,0.0,1500.0,500.0,0.0,True,425.0,1823.0,50.0,-9.0,,507.0,1982.0,45.0,2.0,,,,,,,
mohitcreators,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,36.0,629.0,68.0,-33.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
swaayam_bhandari,,,,,,9.0,806.0,144.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1254.0,293.0,0.0,True,3.0,1095.0,222.0,0.0,True,,,,,,3.0,1051.0,195.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1022.0,329.0,0.0,True,6.0,1053.0,181.0,0.0,True,,,,,,
magda9987,,,,,,15.0,1756.0,205.0,11.0,True,,,,,,,,,,,144.0,2085.0,67.0,28.0,,,,,,,,,,,,,,,,,2289.0,2036.0,47.0,-20.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,17.0,2114.0,104.0,-66.0,,,,,,,
valeria2021,,,,,,332.0,1057.0,86.0,0.0,,,,,,,,,,,,26.0,1059.0,95.0,93.0,,,,,,,,,,,,,,,,,7.0,1031.0,153.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1220.0,295.0,0.0,True,3.0,1090.0,254.0,0.0,True,5.0,8.0,159.0,15.0,,
aidan4th,,,,,,731.0,1918.0,68.0,0.0,,,,,,,,,,,,1454.0,1715.0,45.0,24.0,,,,,,,,,,,,,,,,,362.0,1216.0,52.0,-24.0,,0.0,1500.0,500.0,0.0,True,7.0,1857.0,162.0,0.0,True,16.0,2035.0,132.0,12.0,True,,,,,,
loup-gris,,,,,,347.0,1408.0,77.0,0.0,,,,,,,,,,,,1518.0,1336.0,45.0,-16.0,,,,,,,,,,,,,,,,,34.0,1112.0,99.0,-21.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1909.0,326.0,0.0,True,,,,,,
usamaashor,,,,,,,,,,,,,,,,,,,,,17.0,1109.0,134.0,-42.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1434.0,304.0,0.0,True,0.0,1500.0,500.0,0.0,True,3229.0,1760.0,51.0,0.0,,,,,,,
miking1989,,,,,,553.0,1418.0,90.0,0.0,,,,,,,,,,,,1983.0,1311.0,45.0,-17.0,,,,,,,,,,,,,,,,,5.0,1113.0,179.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,308.0,1215.0,91.0,-22.0,,,,,,,
lawyernvdia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rohin67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boxstop,,,,,,2332.0,1996.0,65.0,0.0,,,,,,,,,,,,1616.0,1641.0,63.0,13.0,,,,,,,,,,,,,,,,,586.0,1509.0,62.0,-40.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,193.0,1662.0,84.0,9.0,,,,,,,
nashu,,,,,,98.0,1513.0,230.0,-48.0,True,,,,,,,,,,,699.0,1496.0,104.0,-53.0,,,,,,,,,,,,,,,,,21980.0,1229.0,45.0,4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
blazedbro420,,,,,,909.0,1494.0,78.0,0.0,,,,,,,,,,,,251.0,1021.0,63.0,88.0,,,,,,,,,,,,,,,,,7.0,1179.0,138.0,0.0,True,3.0,1833.0,339.0,0.0,True,0.0,1500.0,500.0,0.0,True,62.0,1265.0,95.0,19.0,,,,,,,
avid-rakhsha,1.0,1340.0,324.0,0.0,True,208.0,1128.0,84.0,0.0,,,,,,,,,,,,3.0,1025.0,214.0,0.0,True,2.0,1303.0,297.0,0.0,True,1.0,1360.0,332.0,0.0,True,,,,,,4.0,992.0,181.0,0.0,True,9.0,1647.0,201.0,0.0,True,3.0,1087.0,215.0,0.0,True,175.0,1429.0,79.0,-23.0,,,,,,,
siddhimohture,1.0,1358.0,290.0,0.0,True,4022.0,1225.0,60.0,0.0,,,,,,,,,,,,24.0,973.0,107.0,-109.0,,,,,,,,,,,,,,,,,5.0,991.0,161.0,0.0,True,0.0,1500.0,500.0,0.0,True,13.0,1110.0,139.0,-57.0,True,339.0,1248.0,58.0,-5.0,,34.0,20.0,28.0,29.0,18.0,8.0
black_mask,,,,,,3267.0,1535.0,62.0,0.0,,,,,,,,,,,,4.0,1538.0,165.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,50.0,1524.0,111.0,33.0,True,727.0,1750.0,45.0,-5.0,,,,,,,
hemanth18,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,2.0,963.0,254.0,0.0,True,32.0,1283.0,102.0,-2.0,,0.0,1500.0,500.0,0.0,True,5.0,1397.0,154.0,0.0,True,,,,,,
mrbenchode,,,,,,942.0,1734.0,95.0,0.0,,,,,,,,,,,,15.0,978.0,115.0,9.0,True,,,,,,,,,,,,,,,,3.0,774.0,214.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,65.0,1526.0,79.0,106.0,,8.0,16.0,,,10.0,16.0
bbmrly,,,,,,52.0,2097.0,83.0,0.0,,,,,,,,,,,,1191.0,1956.0,45.0,1.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
mgnuis,,,,,,34.0,1615.0,154.0,0.0,True,,,,,,,,,,,15.0,1344.0,137.0,97.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,91.0,1592.0,141.0,114.0,True,1107.0,1640.0,96.0,38.0,,,,,,,
zeroost,,,,,,15.0,1398.0,120.0,0.0,True,,,,,,,,,,,1073.0,1054.0,46.0,-18.0,,,,,,,,,,,,,,,,,4.0,1149.0,175.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,882.0,158.0,0.0,True,162.0,995.0,66.0,36.0,,,,,,,
eccruz,,,,,,708.0,2194.0,69.0,0.0,,,,,,,,,,,,6946.0,2156.0,45.0,-12.0,,,,,,,,,,,,,,,,,40.0,1867.0,123.0,42.0,True,0.0,1500.0,500.0,0.0,True,2.0,1785.0,233.0,0.0,True,1368.0,2249.0,46.0,4.0,,,,,,,
bkes_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puka2,27.0,1534.0,136.0,-39.0,True,30.0,1925.0,201.0,-48.0,True,9.0,1623.0,183.0,0.0,True,53.0,1286.0,88.0,-68.0,,1235.0,1918.0,58.0,25.0,,9.0,1593.0,191.0,0.0,True,10.0,1451.0,181.0,0.0,True,42.0,1504.0,121.0,-94.0,True,732.0,1688.0,58.0,4.0,,0.0,1500.0,500.0,0.0,True,1.0,1339.0,266.0,0.0,True,137.0,1867.0,81.0,57.0,,21.0,35.0,,,,
halfalive1,,,,,,5.0,1981.0,215.0,0.0,True,,,,,,,,,,,1.0,1766.0,291.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1349.0,313.0,0.0,True,,,,,,
rama_piedrabuena,,,,,,390.0,1404.0,117.0,0.0,True,,,,,,,,,,,134.0,1043.0,79.0,-29.0,,,,,,,,,,,,,,,,,6.0,828.0,152.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1020.0,1258.0,55.0,15.0,,,,,,,
ezerkan,,,,,,,,,,,,,,,,,,,,,139.0,1055.0,53.0,-31.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
alijami78,2.0,1526.0,290.0,0.0,True,6.0,1870.0,201.0,0.0,True,2.0,1057.0,274.0,0.0,True,,,,,,4392.0,1903.0,53.0,19.0,,,,,,,1.0,1440.0,350.0,0.0,True,5.0,1283.0,229.0,0.0,True,59.0,1731.0,84.0,-39.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,704.0,2088.0,74.0,43.0,,,,,,,
anibal2005,5.0,1315.0,266.0,0.0,True,47.0,1755.0,102.0,0.0,,,,,,,,,,,,295.0,1603.0,58.0,59.0,,,,,,,,,,,,4.0,1555.0,196.0,0.0,True,829.0,1359.0,46.0,21.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1574.0,254.0,0.0,True,3.0,19.0,,,,
mamasbesta,,,,,,4201.0,1909.0,63.0,0.0,,,,,,,,,,,,2128.0,1506.0,45.0,-9.0,,,,,,,,,,,,,,,,,643.0,1335.0,45.0,7.0,,26.0,1693.0,121.0,53.0,True,0.0,1500.0,500.0,0.0,True,1.0,1861.0,305.0,0.0,True,4.0,22.0,,,2.0,10.0
subbro,,,,,,41.0,1812.0,132.0,0.0,True,,,,,,,,,,,7017.0,1890.0,45.0,-23.0,,,,,,,,,,,,,,,,,4.0,1182.0,196.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1224.0,255.0,0.0,True,,,,,,
ki-o,,,,,,1513.0,1798.0,99.0,0.0,,,,,,,,,,,,252.0,1200.0,47.0,19.0,,,,,,,38.0,1424.0,106.0,-3.0,,,,,,,9.0,1299.0,140.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,247.0,1486.0,57.0,25.0,,,,,,,
kpnobakadic,,,,,,3.0,1171.0,226.0,0.0,True,,,,,,,,,,,29.0,711.0,89.0,-35.0,,,,,,,,,,,,,,,,,11.0,853.0,123.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1294.0,295.0,0.0,True,,,,,,
kure_2015,,,,,,3936.0,2217.0,69.0,0.0,,,,,,,,,,,,11915.0,2172.0,51.0,11.0,,5.0,1589.0,323.0,0.0,True,203.0,1895.0,147.0,-105.0,True,,,,,,467.0,2091.0,75.0,17.0,,9.0,1952.0,169.0,0.0,True,56.0,2084.0,107.0,46.0,,188.0,2145.0,68.0,19.0,,122.0,51.0,5.0,54.0,,
victor8041,,,,,,389.0,1677.0,85.0,0.0,,,,,,,,,,,,4.0,1654.0,183.0,0.0,True,,,,,,,,,,,,,,,,77.0,1111.0,72.0,0.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,7.0,991.0,149.0,0.0,True,6.0,17.0,,,,
imbadatonlinechess,,,,,,944.0,1673.0,79.0,0.0,,,,,,,58.0,1091.0,184.0,-16.0,True,4.0,1348.0,226.0,0.0,True,,,,,,1.0,1308.0,302.0,0.0,True,1.0,1394.0,314.0,0.0,True,636.0,1221.0,56.0,46.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,860.0,349.0,0.0,True,,,,,,
xmarlyx,,,,,,75.0,1331.0,106.0,0.0,,,,,,,,,,,,164.0,1240.0,60.0,2.0,,,,,,,,,,,,,,,,,24.0,1067.0,103.0,-30.0,,0.0,1500.0,500.0,0.0,True,9.0,1202.0,147.0,0.0,True,274.0,1389.0,72.0,16.0,,,,,,,
vkkharish,,,,,,,,,,,,,,,,,,,,,90.0,1077.0,59.0,-23.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
yomique2021,,,,,,67.0,1598.0,96.0,0.0,,,,,,,,,,,,7.0,1313.0,162.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,258.0,1352.0,55.0,14.0,,,,,,,
iamplayingblindd,,,,,,30.0,2261.0,150.0,332.0,True,,,,,,,,,,,190.0,1820.0,54.0,18.0,,,,,,,,,,,,,,,,,74.0,1065.0,76.0,205.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1919.0,273.0,0.0,True,,,,,,
amithanair,,,,,,13.0,1324.0,197.0,-19.0,True,,,,,,1799.0,1122.0,68.0,-78.0,,245.0,1128.0,92.0,-42.0,,16.0,1502.0,170.0,137.0,True,,,,,,,,,,,1494.0,1262.0,82.0,6.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1319.0,265.0,0.0,True,,,,,,
hbjessicaz,5.0,1821.0,248.0,0.0,True,58.0,1991.0,112.0,0.0,True,,,,,,16.0,1137.0,141.0,-79.0,True,35.0,1596.0,123.0,-10.0,True,,,,,,,,,,,,,,,,17.0,1546.0,141.0,-84.0,True,0.0,1500.0,500.0,0.0,True,4.0,1393.0,238.0,0.0,True,245.0,1683.0,54.0,-24.0,,,,,,,
loser_abuser,,,,,,42.0,2005.0,114.0,0.0,True,,,,,,,,,,,1.0,1726.0,307.0,0.0,True,,,,,,,,,,,,,,,,11553.0,2161.0,46.0,-4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
whiskey_in_the_jar,,,,,,,,,,,,,,,,,,,,,1390.0,1991.0,54.0,-4.0,,,,,,,,,,,,,,,,,8.0,1770.0,200.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
vedantchessusa,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1181.0,302.0,0.0,True,109.0,1077.0,51.0,-1.0,,,,,,,
mo4bakr,,,,,,,,,,,,,,,,,,,,,274.0,1209.0,47.0,8.0,,,,,,,,,,,,,,,,,237.0,1075.0,46.0,-33.0,,0.0,1500.0,500.0,0.0,True,1.0,1668.0,361.0,0.0,True,9.0,1684.0,140.0,0.0,True,,,,,,
gonzalo11dg,,,,,,257.0,807.0,91.0,0.0,,3.0,1467.0,275.0,0.0,True,,,,,,19.0,836.0,111.0,-56.0,True,,,,,,,,,,,,,,,,110.0,726.0,87.0,2.0,,0.0,1200.0,417.0,0.0,True,0.0,1200.0,417.0,0.0,True,1.0,605.0,365.0,0.0,True,,,28.0,10.0,,
itayhillel,,,,,,137.0,1206.0,92.0,0.0,,,,,,,,,,,,15.0,951.0,128.0,-96.0,True,,,,,,2.0,1325.0,289.0,0.0,True,1.0,1414.0,378.0,0.0,True,5.0,1064.0,186.0,0.0,True,2.0,1183.0,317.0,0.0,True,9.0,1249.0,159.0,0.0,True,30.0,1124.0,102.0,-88.0,,,,,,,
ovary,,,,,,,,,,,,,,,,,,,,,3.0,942.0,205.0,0.0,True,,,,,,,,,,,,,,,,1.0,1247.0,292.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,41.0,763.0,78.0,-33.0,,,,,,,
tnt005,,,,,,,,,,,,,,,,,,,,,302.0,723.0,76.0,-31.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1220.0,254.0,0.0,True,,,,,,
eternal123,,,,,,145.0,2205.0,72.0,0.0,,1.0,1337.0,327.0,0.0,True,,,,,,12317.0,2202.0,53.0,14.0,,,,,,,,,,,,,,,,,8654.0,2140.0,55.0,-13.0,,0.0,1500.0,500.0,0.0,True,2.0,1755.0,271.0,0.0,True,78.0,2044.0,78.0,-26.0,,,,,,,
islamwafa,2.0,1449.0,290.0,0.0,True,45.0,1630.0,173.0,0.0,True,,,,,,,,,,,3.0,1216.0,253.0,0.0,True,,,,,,1.0,1323.0,309.0,0.0,True,,,,,,1.0,1276.0,305.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1318.0,322.0,0.0,True,672.0,1384.0,45.0,-1.0,,,,,,,
yarikbob,,,,,,104.0,1622.0,173.0,0.0,True,,,,,,,,,,,2305.0,1840.0,45.0,10.0,,,,,,,,,,,,,,,,,102.0,1561.0,81.0,-18.0,,0.0,1500.0,500.0,0.0,True,15.0,1793.0,124.0,-30.0,True,93.0,1688.0,89.0,28.0,,,,,,,
shree_wani,,,,,,,,,,,,,,,,,,,,,534.0,1494.0,49.0,-18.0,,,,,,,,,,,,,,,,,2.0,1079.0,232.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,597.0,1718.0,45.0,-3.0,,,,,,,
albertgazaryann,1.0,1381.0,348.0,0.0,True,12.0,1013.0,160.0,0.0,True,,,,,,,,,,,873.0,1469.0,45.0,-15.0,,,,,,,,,,,,,,,,,1.0,1377.0,356.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,699.0,1698.0,89.0,-1.0,,,,,,,
akashraghuwanshi,,,,,,69.0,1434.0,117.0,0.0,True,,,,,,,,,,,1042.0,1162.0,45.0,-3.0,,,,,,,,,,,,,,,,,166.0,1098.0,93.0,-10.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1575.0,152.0,0.0,True,,,,,,
ostr_off,,,,,,36.0,1803.0,196.0,73.0,True,,,,,,,,,,,1.0,1325.0,263.0,0.0,True,,,,,,,,,,,,,,,,2.0,1171.0,216.0,0.0,True,0.0,1500.0,500.0,0.0,True,10.0,1471.0,123.0,0.0,True,974.0,1700.0,45.0,-7.0,,,,,,,
rubinho_toniolli,5.0,1323.0,224.0,0.0,True,605.0,1925.0,79.0,0.0,,,,,,,,,,,,673.0,1402.0,45.0,18.0,,,,,,,,,,,,,,,,,318.0,1160.0,112.0,-89.0,True,2.0,1654.0,267.0,0.0,True,49.0,1639.0,162.0,-15.0,True,403.0,1717.0,61.0,71.0,,,,,,,
dab4fab,,,,,,2336.0,1815.0,68.0,0.0,,,,,,,,,,,,908.0,1800.0,51.0,22.0,,,,,,,,,,,,,,,,,4204.0,1802.0,55.0,31.0,,0.0,1500.0,500.0,0.0,True,112.0,1691.0,70.0,21.0,,218.0,1680.0,59.0,39.0,,141.0,40.0,22.0,44.0,260.0,29.0
