id,patron,language,title,nbFollowing,nbFollowers,completionRate,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score,profile_country,profile_location,profile_fideRating,playTime_total,playTime_tv
kyra_gupta,,en-US,,0.0,2.0,100.0,,,,,,518.0,975.0,81.0,0.0,,,,,,,,,,,,3.0,1590.0,254.0,0.0,True,,,,,,1.0,1741.0,398.0,0.0,True,6.0,1101.0,177.0,0.0,True,3.0,992.0,198.0,0.0,True,1.0,1500.0,400.0,0.0,True,0.0,1500.0,500.0,0.0,True,68.0,891.0,63.0,-33.0,,,,10.0,15.0,,,,,,34244.0,0.0
ana_01,,es-ES,,19.0,12.0,100.0,,,,,,2.0,1264.0,272.0,0.0,True,,,,,,,,,,,25.0,1424.0,125.0,-18.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,15678.0,0.0
bong_hit_transplant,,en-GB,,2.0,2.0,100.0,,,,,,425.0,1863.0,84.0,0.0,,,,,,,,,,,,1073.0,1642.0,49.0,-22.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,44.0,1859.0,93.0,38.0,,,,,,,,,lots of good energy here,,452012.0,0.0
tregarthen,,es-ES,,4.0,2.0,93.0,2.0,2039.0,288.0,0.0,True,66.0,2406.0,107.0,0.0,,,,,,,27.0,1267.0,119.0,28.0,True,1437.0,2148.0,70.0,-31.0,,,,,,,,,,,,,,,,,796.0,2010.0,83.0,-55.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,2324.0,115.0,86.0,True,2.0,36.0,,,,,,,,549212.0,0.0
ali_s_king,,en-US,,1.0,2.0,100.0,,,,,,122.0,1128.0,106.0,0.0,,,,,,,,,,,,496.0,1236.0,63.0,11.0,,,,,,,,,,,,,,,,,38.0,1082.0,95.0,-49.0,,0.0,1500.0,500.0,0.0,True,3.0,1107.0,227.0,0.0,True,57.0,1030.0,96.0,16.0,,,,,,,,,,,323939.0,0.0
inuis,,it-IT,,5.0,3.0,77.0,,,,,,6.0,1139.0,229.0,0.0,True,,,,,,,,,,,201.0,932.0,57.0,-31.0,,,,,,,,,,,,,,,,,22.0,818.0,100.0,-37.0,,0.0,1500.0,500.0,0.0,True,14.0,1138.0,134.0,-47.0,True,155.0,975.0,80.0,58.0,,,,,,,,,,,174470.0,0.0
luffy1983,,en-US,,0.0,4.0,100.0,2.0,1491.0,247.0,0.0,True,22.0,1851.0,93.0,0.0,,,,,,,,,,,,852.0,1584.0,45.0,-10.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,94.0,1822.0,50.0,8.0,,,,,,,,,,,403709.0,0.0
seonwoohaa,,en-US,,15.0,9.0,100.0,,,,,,70.0,2206.0,90.0,0.0,,,,,,,,,,,,631.0,2159.0,45.0,-17.0,,,,,,,,,,,,,,,,,447.0,2089.0,50.0,-23.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,122.0,2283.0,51.0,-17.0,,,,,,,,KR,,2021.0,322881.0,0.0
rafaelcayon,,es-ES,,18.0,92.0,90.0,284.0,1725.0,60.0,-9.0,,90.0,2157.0,172.0,0.0,True,,,,,,362.0,1696.0,45.0,43.0,,21468.0,2312.0,45.0,21.0,,,,,,,2.0,1387.0,401.0,0.0,True,9.0,1531.0,198.0,0.0,True,8863.0,2353.0,45.0,19.0,,2.0,1765.0,326.0,0.0,True,9.0,1990.0,143.0,0.0,True,332.0,2245.0,61.0,6.0,,,,,,,,CO,barranquilla,,7904061.0,4679.0
vqf_1903,,es-ES,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,2087.0,246.0,0.0,True,,,,,,,,,,,,,,,,11.0,2084.0,192.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2457.0,0.0
lordofthepins,,de-DE,,5.0,2.0,83.0,,,,,,16.0,1461.0,135.0,0.0,True,,,,,,,,,,,833.0,990.0,45.0,-11.0,,,,,,,,,,,,,,,,,2.0,1048.0,227.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,278270.0,0.0
kingtaha2018,,fa-IR,,87.0,11.0,80.0,,,,,,778.0,1464.0,61.0,0.0,,,,,,,4.0,1191.0,190.0,0.0,True,22.0,1159.0,101.0,40.0,,,,,,,,,,,,,,,,,235.0,1365.0,79.0,19.0,,0.0,1500.0,500.0,0.0,True,3.0,1568.0,201.0,0.0,True,1539.0,1613.0,45.0,44.0,,,,,,,,IR,Birjand,888.0,795521.0,0.0
caubicavalheiro,,pt-BR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1278.0,291.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1277.0,290.0,0.0,True,,,,,,,,,,4082.0,0.0
ultrajumbodumbo,,en-GB,,1.0,1.0,93.0,,,,,,1241.0,1681.0,67.0,0.0,,,,,,,,,,,,180.0,1240.0,73.0,-9.0,,,,,,,,,,,,,,,,,10.0,879.0,152.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,698.0,1620.0,60.0,-11.0,,,,,,,,,,,524312.0,0.0
kennethpr,,en-US,,0.0,0.0,,1.0,1328.0,268.0,0.0,True,38.0,1729.0,205.0,0.0,True,,,,,,,,,,,182.0,1567.0,67.0,-22.0,,,,,,,,,,,,,,,,,2.0,1327.0,242.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1375.0,339.0,0.0,True,160.0,1718.0,59.0,45.0,,,,,,,,,,,141955.0,0.0
akudgir_19-52,,en-GB,,0.0,1.0,100.0,322.0,1441.0,48.0,10.0,,37.0,1910.0,209.0,-115.0,True,,,,,,,,,,,5733.0,1654.0,45.0,19.0,,,,,,,,,,,,,,,,,35.0,1297.0,105.0,29.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,272.0,1611.0,56.0,-44.0,,,,,,,,,,,2511035.0,0.0
dhruvdshora,,en-US,,69.0,8.0,97.0,,,,,,1571.0,2014.0,67.0,0.0,,,,,,,,,,,,89.0,1296.0,72.0,12.0,,,,,,,,,,,,,,,,,531.0,1237.0,70.0,-43.0,,2.0,1682.0,285.0,0.0,True,96.0,1580.0,96.0,3.0,,57.0,1542.0,111.0,21.0,True,,,,,,,IN,"Rawatbhata, Rajasthan",,273217.0,260.0
tyretear,,tr-TR,,1.0,2.0,100.0,,,,,,30.0,1608.0,221.0,81.0,True,,,,,,,,,,,5059.0,1471.0,48.0,-16.0,,,,,,,,,,,,,,,,,4.0,1012.0,206.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,10.0,1516.0,152.0,0.0,True,,,,,,,,,,1338796.0,0.0
gredy,,fr-FR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1284.0,291.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1214.0,296.0,0.0,True,,,,,,,,,,1655.0,0.0
ruciosucio,,es-ES,,28.0,31.0,100.0,66.0,1696.0,114.0,7.0,True,6171.0,2161.0,69.0,0.0,,,,,,,551.0,1593.0,54.0,-41.0,,3221.0,2062.0,45.0,-10.0,,,,,,,7.0,1670.0,195.0,0.0,True,,,,,,19416.0,2085.0,45.0,-13.0,,150.0,2120.0,98.0,74.0,,24.0,1913.0,152.0,45.0,True,346.0,2020.0,108.0,-26.0,,150.0,41.0,6.0,42.0,7.0,29.0,ES,Santa Cruz de los Cáñamos,,3713653.0,3766.0
yasinhavuz,,tr-TR,,0.0,0.0,83.0,,,,,,11.0,2140.0,197.0,0.0,True,,,,,,,,,,,145.0,1358.0,84.0,-2.0,,,,,,,,,,,,,,,,,2.0,1120.0,263.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,65.0,1646.0,126.0,29.0,True,,,,,,,,,,131333.0,0.0
dandionella,,ru-RU,,11.0,8.0,97.0,,,,,,5216.0,1847.0,64.0,0.0,,,,,,,,,,,,37.0,1272.0,81.0,34.0,,,,,,,,,,,,,,,,,2.0,1232.0,228.0,0.0,True,13.0,1525.0,156.0,192.0,True,538.0,1613.0,53.0,30.0,,221.0,1386.0,63.0,-45.0,,,,,,,,,,,750807.0,0.0
rottweil,,en-US,,0.0,1.0,90.0,,,,,,33.0,1514.0,108.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2188.0,1273.0,47.0,13.0,,,,,,,,,,,1751045.0,0.0
zestykesty,,en-GB,,26.0,9.0,97.0,,,,,,908.0,1915.0,62.0,0.0,,2.0,1328.0,277.0,0.0,True,27.0,1091.0,144.0,-48.0,True,410.0,1437.0,46.0,16.0,,,,,,,1.0,1337.0,316.0,0.0,True,,,,,,428.0,1369.0,48.0,-5.0,,1.0,1383.0,312.0,0.0,True,34.0,1503.0,102.0,77.0,,191.0,1358.0,54.0,15.0,,,,,,1.0,14.0,,,,375742.0,407.0
romguba,,es-ES,,6.0,23.0,97.0,58.0,1914.0,115.0,2.0,True,99.0,2256.0,198.0,33.0,True,,,,,,,,,,,1421.0,2153.0,65.0,11.0,,,,,,,,,,,,,,,,,741.0,2037.0,63.0,-48.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,88.0,2152.0,78.0,-86.0,,,,,,,,MX,"TUXTLA GUTI´RRREZ, CHIAPAS",2028.0,655550.0,878.0
papucho03,,es-ES,,0.0,0.0,50.0,,,,,,14.0,1458.0,116.0,0.0,True,,,,,,,,,,,5.0,1135.0,156.0,0.0,True,,,,,,,,,,,,,,,,3.0,1513.0,193.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,1558.0,0.0
reflexxx16,,tr-TR,,0.0,0.0,89.0,,,,,,333.0,1304.0,78.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,1287.0,108.0,0.0,,,,,,,,,,,9689.0,0.0
markyunusov,,ru-RU,,161.0,22.0,93.0,186.0,1471.0,76.0,22.0,,2838.0,1780.0,70.0,0.0,,,,,,,157.0,1171.0,67.0,-28.0,,541.0,1324.0,61.0,22.0,,,,,,,,,,,,,,,,,124.0,1103.0,81.0,-13.0,,5.0,1369.0,183.0,0.0,True,10.0,1306.0,161.0,0.0,True,457.0,1444.0,56.0,-34.0,,,,,,,,RU,Калуга,,440523.0,0.0
dreihu,,en-US,,2.0,2.0,100.0,,,,,,202.0,2149.0,75.0,0.0,,,,,,,,,,,,6.0,1227.0,141.0,0.0,True,,,,,,,,,,,,,,,,1.0,1315.0,295.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1266.0,192.0,0.0,True,,,,,,,,,,10682.0,0.0
mda1964,,it-IT,,0.0,0.0,97.0,,,,,,5.0,1900.0,190.0,0.0,True,,,,,,,,,,,289.0,2138.0,45.0,-8.0,,,,,,,,,,,,,,,,,121.0,2064.0,45.0,28.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1927.0,223.0,0.0,True,,,,,,,,,,113012.0,0.0
cherrycherrylady,,en-US,,5.0,9.0,97.0,2.0,1080.0,279.0,0.0,True,105.0,1662.0,117.0,0.0,True,149.0,1568.0,71.0,40.0,,16.0,1132.0,171.0,63.0,True,322.0,1025.0,104.0,-3.0,,7.0,1231.0,228.0,0.0,True,3.0,1239.0,249.0,0.0,True,4.0,1574.0,220.0,0.0,True,15.0,772.0,150.0,-42.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,550.0,1469.0,45.0,-15.0,,1.0,13.0,,,,,ZA,,,580822.0,6256.0
berkayc23,,tr-TR,,35.0,11.0,87.0,9.0,1693.0,187.0,0.0,True,5780.0,2065.0,68.0,0.0,,,,,,,156.0,1389.0,60.0,-14.0,,1264.0,1908.0,45.0,-36.0,,,,,,,27.0,1502.0,173.0,36.0,True,,,,,,1481.0,1809.0,48.0,-7.0,,8.0,1577.0,151.0,0.0,True,3.0,1605.0,287.0,0.0,True,1060.0,2020.0,66.0,29.0,,136.0,40.0,6.0,48.0,8.0,31.0,TR,,,1223710.0,745.0
chera1,,ru-RU,,0.0,1.0,87.0,,,,,,,,,,,,,,,,,,,,,3.0,1112.0,195.0,0.0,True,,,,,,,,,,,,,,,,1.0,1391.0,346.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1525.0,1622.0,45.0,-8.0,,,,,,,,,,,1406703.0,0.0
emil1354905,,en-US,,27.0,10.0,97.0,118.0,1662.0,73.0,-11.0,,398.0,2143.0,78.0,0.0,,28.0,1604.0,127.0,-32.0,True,95.0,1233.0,94.0,-5.0,,478.0,1821.0,64.0,29.0,,19.0,1490.0,132.0,-46.0,True,110.0,1558.0,70.0,33.0,,44.0,1450.0,100.0,-90.0,,302.0,1551.0,59.0,25.0,,4.0,1758.0,237.0,0.0,True,34.0,1715.0,111.0,-2.0,True,434.0,1824.0,69.0,0.0,,7.0,47.0,,,3.0,20.0,,,,489501.0,1494.0
shubham6996,,en-US,,0.0,0.0,83.0,,,,,,282.0,1465.0,88.0,0.0,,,,,,,,,,,,139.0,1052.0,65.0,10.0,,,,,,,,,,,,,,,,,577.0,953.0,45.0,16.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,70.0,1233.0,72.0,-13.0,,,,,,,,,,,169969.0,0.0
beks3335,,ru-RU,,0.0,33.0,77.0,,,,,,102.0,1542.0,241.0,13.0,True,,,,,,,,,,,143.0,1616.0,169.0,-39.0,True,,,,,,,,,,,,,,,,1.0,1451.0,346.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,21308.0,2194.0,45.0,-23.0,,,,,,,,,,,15192058.0,103531.0
pebis86,,en-US,,1.0,2.0,87.0,,,,,,450.0,1373.0,80.0,0.0,,,,,,,,,,,,36.0,1199.0,65.0,-27.0,,1.0,1355.0,320.0,0.0,True,,,,,,,,,,,208.0,1152.0,45.0,-30.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,59.0,1441.0,54.0,-21.0,,,,,,,,,,,86748.0,218.0
lsergiosc,,de-DE,,1.0,1.0,93.0,,,,,,97.0,1318.0,77.0,0.0,,,,,,,,,,,,75.0,894.0,47.0,-27.0,,,,,,,,,,,,,,,,,1.0,910.0,351.0,0.0,True,0.0,1500.0,500.0,0.0,True,24.0,1227.0,87.0,28.0,,0.0,1500.0,500.0,0.0,True,,,,,,,DE,Germany,,61105.0,0.0
igormir,,ru-RU,,0.0,0.0,90.0,,,,,,3.0,1878.0,260.0,0.0,True,,,,,,,,,,,1517.0,1533.0,59.0,-6.0,,,,,,,,,,,,,,,,,236.0,1338.0,67.0,10.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,428097.0,0.0
dewa_pentol,,en-US,,0.0,0.0,93.0,,,,,,,,,,,,,,,,31.0,1468.0,101.0,27.0,,192.0,2090.0,60.0,-10.0,,,,,,,,,,,,,,,,,70.0,1856.0,72.0,15.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,64359.0,0.0
bkjogi80,,en-US,,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,12.0,906.0,116.0,26.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,497.0,1386.0,45.0,-41.0,,,,,,,,,,,418485.0,0.0
ferchess21,,pt-BR,,0.0,0.0,79.0,,,,,,167.0,2081.0,198.0,8.0,True,,,,,,,,,,,249.0,1450.0,62.0,-3.0,,,,,,,,,,,,,,,,,92.0,856.0,61.0,-13.0,,0.0,1500.0,500.0,0.0,True,178.0,1824.0,92.0,-7.0,,561.0,1800.0,55.0,-63.0,,,,,,,,,,,900923.0,1293.0
dadrib,,en-US,,2.0,1.0,97.0,,,,,,3650.0,1995.0,82.0,0.0,,,,,,,9.0,1437.0,120.0,0.0,True,2974.0,1985.0,46.0,-9.0,,,,,,,,,,,,,,,,,638.0,1921.0,54.0,-13.0,,0.0,1500.0,500.0,0.0,True,4.0,1808.0,176.0,0.0,True,10.0,2247.0,116.0,0.0,True,,,,,77.0,31.0,,,,742425.0,0.0
shujinko,,es-ES,,6.0,5.0,87.0,,,,,,184.0,2447.0,204.0,7.0,True,,,,,,1.0,1605.0,281.0,0.0,True,389.0,2308.0,59.0,26.0,,,,,,,,,,,,,,,,,978.0,2500.0,101.0,6.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,RU,,,220228.0,5273.0
nanuknav,,es-ES,,1.0,3.0,97.0,,,,,,58.0,1447.0,90.0,0.0,,,,,,,,,,,,610.0,1213.0,47.0,-2.0,,,,,,,,,,,,,,,,,293.0,958.0,89.0,-30.0,,0.0,1500.0,500.0,0.0,True,180.0,1362.0,109.0,24.0,,517.0,1462.0,51.0,5.0,,,,,,,,,,,759959.0,0.0
dooge46,,en-US,,0.0,0.0,100.0,10.0,1358.0,171.0,0.0,True,,,,,,,,,,,,,,,,2415.0,1807.0,45.0,26.0,,,,,,,,,,,,,,,,,265.0,1536.0,46.0,16.0,,0.0,1500.0,500.0,0.0,True,26.0,1940.0,100.0,-30.0,,604.0,1916.0,59.0,-28.0,,,,,,,,AU,Sydney,,1522717.0,0.0
shark1414,,pl-PL,,2.0,8.0,83.0,,,,,,11.0,1310.0,121.0,0.0,True,,,,,,,,,,,562.0,1140.0,45.0,-18.0,,,,,,,,,,,,,,,,,18.0,992.0,99.0,-118.0,,0.0,1500.0,500.0,0.0,True,32.0,1319.0,150.0,-142.0,True,1163.0,1412.0,47.0,12.0,,,,,,,,,,,1154808.0,0.0
yaofriend,,fr-FR,,4.0,2.0,97.0,,,,,,2323.0,1907.0,61.0,0.0,,,,,,,,,,,,523.0,1740.0,59.0,-10.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,92.0,38.0,,,114.0,29.0,,,,190563.0,0.0
argeu_souza,,pt-BR,,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,10.0,1170.0,170.0,0.0,True,,,,,,,BR,,,4120.0,0.0
lark62,,ru-RU,,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,170.0,1856.0,114.0,22.0,True,507.0,1825.0,45.0,-21.0,,,,,,,,,,,1013339.0,0.0
sebastiano78,,es-ES,,0.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,41.0,1293.0,72.0,160.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,11876.0,0.0
kishan28,,en-US,,8.0,6.0,83.0,1.0,1207.0,328.0,0.0,True,5703.0,1823.0,76.0,0.0,,,,,,,105.0,1302.0,161.0,-15.0,True,581.0,1574.0,69.0,33.0,,,,,,,3.0,1394.0,267.0,0.0,True,4.0,1360.0,240.0,0.0,True,4875.0,1612.0,55.0,-3.0,,0.0,1500.0,500.0,0.0,True,1.0,1424.0,398.0,0.0,True,31.0,1557.0,139.0,128.0,True,39.0,36.0,1.0,37.0,,,,,,889977.0,1020.0
mouradattaque,,fr-FR,,0.0,3.0,83.0,,,,,,543.0,1852.0,110.0,0.0,True,,,,,,,,,,,2355.0,1815.0,45.0,6.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1738.0,247.0,0.0,True,18.0,1765.0,106.0,-34.0,,,,,,,,,,,1103826.0,0.0
christopher_snowfake,,es-ES,,3.0,6.0,86.0,,,,,,64.0,1460.0,102.0,0.0,,,,,,,,,,,,1885.0,1165.0,48.0,-23.0,,,,,,,,,,,,,,,,,19.0,873.0,97.0,-175.0,,4.0,1240.0,205.0,0.0,True,2.0,1080.0,262.0,0.0,True,12.0,1177.0,137.0,35.0,True,,,,,15.0,12.0,CO,,,756706.0,0.0
tekw,,en-US,,1.0,5.0,97.0,,,,,,900.0,1566.0,85.0,0.0,,,,,,,,,,,,5840.0,1658.0,55.0,-13.0,,,,,,,,,,,,,,,,,1037.0,1035.0,45.0,-16.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2462021.0,0.0
technofiredragon,,en-GB,,0.0,1.0,100.0,,,,,,2.0,1316.0,230.0,0.0,True,,,,,,,,,,,471.0,1198.0,45.0,-5.0,,,,,,,,,,,,,,,,,16.0,1012.0,114.0,-16.0,True,0.0,1500.0,500.0,0.0,True,96.0,1379.0,96.0,21.0,,82.0,1238.0,62.0,-33.0,,,,,,,,,,,374090.0,0.0
jamesw6r,,en-GB,,3.0,5.0,73.0,1.0,1341.0,313.0,0.0,True,69.0,1283.0,106.0,0.0,,1.0,1340.0,394.0,0.0,True,,,,,,19.0,929.0,111.0,-195.0,True,,,,,,11.0,1368.0,186.0,0.0,True,27.0,1253.0,109.0,-29.0,,66.0,991.0,82.0,-19.0,,2.0,1178.0,282.0,0.0,True,1.0,1251.0,301.0,0.0,True,269.0,1260.0,83.0,-4.0,,2.0,7.0,,,,,,,,92718.0,0.0
eiontiru,,en-GB,,3.0,3.0,73.0,,,,,,,,,,,,,,,,,,,,,1191.0,1133.0,45.0,-12.0,,,,,,,,,,,,,,,,,12.0,1066.0,125.0,36.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,851.0,253.0,0.0,True,,,,,,,,,,481504.0,0.0
nadachesscoach,,en-US,,1.0,3.0,93.0,,,,,,17.0,1526.0,196.0,-138.0,True,,,,,,,,,,,288.0,1686.0,73.0,-20.0,,,,,,,,,,,,,,,,,11.0,1190.0,179.0,0.0,True,6.0,1438.0,240.0,0.0,True,12.0,1364.0,175.0,-49.0,True,278.0,1491.0,113.0,147.0,True,,,,,,,,,,178204.0,0.0
frosipolosi,,en-US,,13.0,5.0,90.0,,,,,,2834.0,1576.0,77.0,0.0,,,,,,,,,,,,1614.0,1302.0,45.0,-5.0,,,,,,,,,,,,,,,,,6.0,875.0,166.0,0.0,True,8.0,1756.0,179.0,0.0,True,0.0,1500.0,500.0,0.0,True,20.0,1706.0,97.0,-73.0,,,,,,,,DE,,,564376.0,0.0
raiden27,,fr-FR,,2.0,1.0,,,,,,,5805.0,1959.0,72.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,3965.0,0.0
maupa997,,pl-PL,,0.0,0.0,93.0,,,,,,251.0,1118.0,81.0,0.0,,,,,,,,,,,,2.0,1036.0,233.0,0.0,True,,,,,,,,,,,,,,,,17.0,1092.0,100.0,-77.0,,0.0,1500.0,500.0,0.0,True,60.0,1066.0,68.0,9.0,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,52435.0,0.0
santiago_amado,,es-ES,,1.0,3.0,71.0,,,,,,,,,,,1.0,1258.0,399.0,0.0,True,,,,,,5.0,1585.0,198.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,1638.0,117.0,-266.0,True,,,,,,,,,,8960.0,0.0
cutken,,ru-RU,,0.0,9.0,97.0,,,,,,5508.0,1929.0,71.0,0.0,,,,,,,,,,,,585.0,1369.0,46.0,-5.0,,,,,,,,,,,,,,,,,40.0,1078.0,71.0,-81.0,,0.0,1500.0,500.0,0.0,True,18.0,1475.0,159.0,68.0,True,7846.0,1853.0,45.0,27.0,,,,,,,,UA,Днепр,,5331131.0,789.0
stanley1970,,en-GB,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,2106.0,116.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,1923.0,0.0
khaled_alqeisi,,en-GB,,0.0,0.0,100.0,,,,,,26.0,1537.0,115.0,0.0,True,,,,,,,,,,,6.0,1463.0,145.0,0.0,True,,,,,,,,,,,,,,,,1.0,1151.0,302.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,7332.0,0.0
sj1988jain,,en-US,,1.0,1.0,77.0,,,,,,21.0,1422.0,128.0,0.0,True,,,,,,,,,,,2485.0,1460.0,45.0,12.0,,,,,,,,,,,,,,,,,20.0,1222.0,98.0,126.0,,0.0,1500.0,500.0,0.0,True,3.0,1765.0,228.0,0.0,True,30.0,1532.0,89.0,-79.0,,,,,,,,,,,939762.0,0.0
